StrRef,Speaker,Text,WAV_Reference,Chapter,Source_File
27420,Jaheira,It certainly disrupted you. The innocents also include Harpers that have died thinking they were fighting for the right cause. Galvarey's cause. Your cause.,,1,JAHEIRAJ
27422,Jaheira,"As was yours, though I suspect you have been gone for years.",,1,JAHEIRAJ
27424,Jaheira,"Save it, Dermin. I have no more guilt about facing you or any other sent on this fool's crusade. You are the betrayers, not I. I know this in my heart.",,1,JAHEIRAJ
27426,Jaheira,"I did not wish to do this. I did not. We are in the right, but why does it still hurt?",,1,JAHEIRAJ
27430,Jaheira,"Heh, you and your jokes make me smile far too often, even when I do not want to. People will think I am getting soft.",,1,JAHEIRAJ
27433,Jaheira,"Haha! Shush you! I'm supposed to be feeling bad about this whole thing. Oh, let's just get moving.",,1,JAHEIRAJ
27434,Jaheira,*snicker*,,1,JAHEIRAJ
27435,Jaheira,"I've sat through all of your little plots and plans. The least you can do is toss me a bone now and then. Yeesh, take their thunder for one conversation and they gets all touchy.",,1,JAHEIRAJ
27436,Jaheira,Let's get out of here. We've still got things to do.,,1,JAHEIRAJ
27437,Jaheira,"Yes, yes, you do what you can, not always what you want. The Big Little Book of Alaundo, right? Insightful.",,1,JAHEIRAJ
27438,Jaheira,"I am sorry, I shouldn't be taking my anger out on you. Let's just get moving. I'll be all right in a while.",,1,JAHEIRAJ
27439,Jaheira,"Heh, a wise move. I will not have this situation made trite. I may be in a foul mood for a while, you understand? Yes, I think you do. Thank you.",,1,JAHEIRAJ
27689,Minsc,Boo is no pet... he is a fine companion for Minsc. But he seems to like you anyway.,,1,MINSCJ
27863,Jaheira,"Are you trying to tell me, bard, that you do not remember us? You were working for that evil sorceress, Silke, when we ran into you.",,1,JAHEIRAJ
27865,Jaheira,"Well, you didn't have many thoughts in your head then, and it is obvious you do not have many now.",,1,JAHEIRAJ
28450,Jaheira,"Perhaps you should go and soak your head within a bucket, guard, before you attempt to address me again.",,1,JAHEIRAJ
29580,Minsc,Perhaps people just need a swift kick in the punctuals!,,1,MINSCJ
29582,Minsc,"No, I seldom have time for reading. Too much work to be done!",,1,MINSCJ
29651,Jaheira,"Obviously, if I did have a problem, you would be the very last person I would be speaking to, you selfish and close-minded fool.",,1,JAHEIRAJ
29662,Minsc,"Why? In beloved Rashemen, if things don't work, we encourage them with a loving backhand of productivity!",,1,MINSCJ
29838,Minsc,"A thinking game! Minsc knows the answer then! Evil ends in death, because I put my foot in its backside!",,1,MINSCJ
29839,Minsc,Oops. I apologize.,,1,MINSCJ
29854,Minsc,This is a foolish question! Who travels with you? Minsc does! What else matters?,,1,MINSCJ
29857,Minsc,"Oops. I apologize. Next time, I let Boo answer.",,1,MINSCJ
30033,Jaheira,You Amnian are too closed-minded about the demihuman kin that live amongst you in peace... they are not so different from you as you seem to think.,,1,JAHEIRAJ
30059,Jaheira,"You certainly are not! And perhaps you should think, sir, before you speak such insults so candidly.",,1,JAHEIRAJ
30107,Minsc,"You cannot have Boo, little girl! But you may pet him and make pretty cooing noises if you wishes.",,1,MINSCJ
33134,Minsc,Boo is not food. Maybe I should throw you to the cute little meat-eaters and see how you like it?,,1,MINSCJ
33335,Jaheira,"Too... weak... I feel the curse within... Damn you, Ployer! I'll be cured yet...",JAHEIRD1,1,JAHEIRAJ
33663,Jaheira,"Her cause seems just, and she is druid kin of a sort. Let us do our best to aid.",,1,JAHEIRAJ
34526,Jaheira,"I will find my own way, and... *cough*... and damned if I won't live to see you die on this path you've chosen. Ah, I will waste no more breath on you!",,1,JAHEIRAJ
34528,Jaheira,You wish me gone! I- *cough* I shall seek help on my own. A word before I go: Beware your friends. No doubt they will eventually treat you as you treat them.,,1,JAHEIRAJ
34529,Jaheira,"He was irredeemable when he was on trial. He lives because he ""donated"" to the state. I will make good use of our next meeting, but not just because of his attack.",,1,JAHEIRAJ
37425,IDRYAD1,My queen! you has saved us. Can our trees be saved? Has Irenicus doomed us?,,1,IDRYAD1
37428,IDRYAD1,"Thank you, my queen.",,1,IDRYAD1
37848,Rielev,I thank thee. Go and leave me to oblivion at last. Sweet sleep...,RIELEV06,1,RIELEV
37849,Rielev,You are heartless. I again feel hate.,,1,RIELEV
37850,Imoen,He's... he's dead now? This pathetic creature...,IMOENJ50,1,IMOENJ
37851,Imoen,"I can't look away. I have seen death in our scuffles before, but here I did nothing but watch his life end...",,1,IMOENJ
37852,Imoen,I can't look away.,,1,IMOENJ
37856,Imoen,"Death is... pretty. Why would I think that? Oh, I've got to get out of this place.",,1,IMOENJ
37857,Imoen,This poor creature wishes to die? Right here? We should...,IMOENJ51,1,IMOENJ
37858,Imoen,We should help... we should... we should see what happens now!,,1,IMOENJ
38474,Imoen,"Oh, all right, but then we have to get going. It isn't safe here.",,1,IMOEN10
38475,Imoen,"We lived at Candlekeep. It was the safest place, what with you having that Bhaal blood. You were with Gorion. I guess I came along later.",,1,IMOEN10
38480,Imoen,"I think they let us stay because Gorion had powerful friends. I wish he had said where I was before that, but he thought it wasn't important, so I didn't worry too much.",,1,IMOEN10
38485,Imoen,"Gorion was like a father, but I preferred old Winthrop. He was the innkeep, and he taught me about keeping out of sight and such.",,1,IMOEN10
38486,Imoen,"We left when Sarevok killed Gorion. I was sorry I couldn't help, but we got him in the end. Remember that? That Sarevok turned out to be a child of Bhaal, like you?",,1,IMOEN10
38487,Imoen,"Anyway, now we're stuck in this place after getting captured by some creep that has been torturing us! Now, can we please go?",,1,IMOEN10
38536,Jaheira,"Imoen! Quickly, child, bring you to me. I would have words with them if they is able.",,1,JAHEIRA
38537,Imoen,I can help you too. Should I not try? I hate to see you cooped up like that.,,1,IMOENJ
38538,Jaheira,"Of course, but if you is here as well, I should speak with them.",,1,JAHEIRA
38539,Imoen,"Minsc, that is horrible! I am so sorry for you.",,1,IMOENJ
38542,Minsc,"I won't cry for the dead! I won't! Okay, maybe a little, but I will staunch the flow of tears with righteous fury! Lullaby and goodnight, evil! Minsc will make you pay!",,1,MINSCA
38543,Imoen,"Eww, I... really don't want to think about that too much.",,1,IMOENJ
38544,Imoen,I... I know this room. I've been in here... we both have. He... There are things in these tanks. They used to be people...,IMOENJ52,1,IMOENJ
38559,Imoen,"What kind of monster is this guy? Captures us easy as pie, kills whoever he wants... that could have been us in those glass things.",,1,IMOENJ
38563,Imoen,"I don't know about that, Minsc, but he sure is a cute little fuzzy wuzzy. Aren't you, Boo?",,1,IMOENJ
38584,Imoen,"We don't even know where we are, and my head is still doing funny things... He said something... something about potential.",,1,IMOENJ
38599,Imoen,"Are we? Horrible, horrible things surround us, and my head still hurts like crazy. I want to know what he did to me. I remember... something about potential.",,1,IMOENJ
38602,Imoen,He said it about you too: something about power that can be unleashed. I don't care; I just have to get out. Can we leave this room? It bothers me.,,1,IMOENJ
38603,Imoen,I want to know what he did to me too. My head still hurts really bad. He said... said something about potential... about you too.,,1,IMOENJ
38606,Imoen,"Wow, a golem. Powerful magic stuff. Odd that it's not hostile. I suppose its maker didn't expect us to escape, so it never got orders for restraining us.",,1,IMOENJ
38611,Imoen,"They only do exactly what they are directed to; they don't really think. If it hasn't been told to keep quiet, we might get some information out of it.",,1,IMOENJ
38612,Imoen,What...? What is this place? It's-it's beautiful! Oh... there is simply no way that this space belongs to the same person that owns those horrible glass containers.,IMOENJ53,1,IMOENJ
38619,Imoen,"No, it can't be. Not the person I know. This... this bed, that table... I know of them. He would... he would speak of them while... while he...",,1,IMOENJ
38620,Imoen,"It's for a lost love, kept in perfect condition. She... she despises him. This is his monument to her. He spoke of all of this, but... but his voice was cold...",,1,IMOENJ
38621,Imoen,"No emotion at all, not even remembered. He spoke of these things even while he cut... he cut... and the spells that wove through my brain... cold, ugly things!",,1,IMOENJ
38624,Imoen,"It still hurts... his sick fingers are still in my head, doing whatever it was he started. I see blood... and death... behind my eyes... Irenicus...",,1,IMOENJ
38625,Imoen,"This room: If he could care for anything, he would care for this room. Above the lives of all of us. It makes me sick. I feel... I feel... so much hate.",,1,IMOENJ
38626,Imoen,"I would burn this place, but it is nothing. Even as it means so much, it is nothing. Let's do what we must and get out of this place; it is making me sick.",,1,IMOENJ
38627,Imoen,"We are nothing; that's why the golems don't care. Why bother worrying about gnats? Besides, he doesn't need to catch us. I can tell. I can feel it.",,1,IMOENJ
38628,Imoen,"Duergar, I think. Kind of evil, I guess, so I'm not surprised they would be working for our captor.",,1,IMOENJ
38631,Imoen,"For the knives, probably. The knives... he has a lot of them... I'm going to have a couple of scars from this... looks like you will too.",,1,IMOENJ
38632,Imoen,I doubt he cares for anything more than the quality of knives they make. He has a lot of them... I'm going to have scars from this... looks like you will too.,,1,IMOENJ
38633,Imoen,Jaheira... I wanna say how sorry I am about Khalid. I... I know this is hard...,IMOENJ54,1,IMOENJ
38634,Jaheira,"No! You do not know. This is not the time for this conversation, child.",JAHEIRE1,1,JAHEIRAJ
38635,Imoen,"Stop calling me ""child."" I'm as old as you, and besides, I can tell you that Khalid did not suffer.",,1,IMOENJ
38636,Jaheira,"What are you babbling about, Imoen? I am not in the mood.",,1,JAHEIRAJ
38637,Imoen,I'm not babbling! I saw him do this! Khalid was dead when our captor started... doing those things to him!,,1,IMOENJ
38638,Jaheira,You saw this? You watched as it was done?,,1,JAHEIRAJ
38639,Imoen,He... he showed me. He cut and... and showed me. He forced my eyes open and made me look as he...,,1,IMOENJ
38640,Jaheira,"Stop, I don't want to hear this.",,1,JAHEIRAJ
38641,Imoen,"He said I should see, so I would understand, but I don't know what he wanted! He would cut and say ""Do you see?"" Cut and say ""Do you see?""",,1,IMOENJ
38642,Jaheira,"Be quiet, child! No more!",,1,JAHEIRAJ
38643,Imoen,"I am not a child! I'm as old as you, and I've... I've seen. I can see...",,1,IMOENJ
38644,Jaheira,"You've seen some horrible things best forgotten. We all have, in our day. This will pass when we... avenge the fallen and... bury this son of a bitch.",,1,JAHEIRAJ
38645,Imoen,"I see now... in my head... cut, ""yes, I see...""",,1,IMOENJ
38646,Jaheira,Imoen! Enough! Let's go!,,1,JAHEIRAJ
38647,Imoen,So beautiful! I used to dream of dryads and their beautiful trees.,IMOENJ55,1,IMOENJ
38648,IDRYAD1,"You are welcome among us, girl. Youthful exuberance is music that we have not heard in such a long time.",,1,IDRYAD1
38649,Imoen,"I used to dream... but he doesn't. Your charms don't work on him anymore, do they?",,1,IMOENJ
38650,IDRYAD1,"How do you know of this? He has touched you as us, hasn't he? Irenicus searches for something he cannot find, and he looks within those that have no more idea than he.",,1,IDRYAD1
38651,Imoen,Irenicus...,,1,IMOENJ
38652,IDRYAD1,A name that is synonymous with death and ugliness.,,1,IDRYAD1
38653,Imoen,"No, death sounds different. He showed me... I spit on his name. I spit on this place.",,1,IMOENJ
38654,IDRYAD1,"Live as you can where you must, young woman. You will not survive if you give in. We have learned this.",,1,IDRYAD1
38655,Imoen,"I have learned... something different. So beautiful you are. I almost can't see you. I just want to go home. Oh, when can we go home?",,1,IMOENJ
38659,IDRYAD2,"We are supposed to instill emotion, but he is barren inside. I am not sure what he expects.",,1,IDRYAD2
38660,IDRYAD2,"We are supposed to instill emotion, but he is barren inside. I am not sure what he expects.",,1,IDRYAD2
38661,Imoen,I've gotta hand it to you... you sure have some kind of courage to sleep in this place. I would've run screaming a dozen times over if you weren't here.,IMOENJ56,1,IMOENJ
38665,Imoen,"I guess I should be used to sleeping with both eyes open. I don't deal with this well. We're alike because of Gorion, but I prefer being in the background.",,1,IMOENJ
38668,Minsc,This is silly! Buttons are not how one escapes dungeons! I would smash the button and rain beatings liberally down on the wizard for playing such a trick!,,1,MINSCJ
38671,Imoen,"He was a great mage, and supposedly a great adventurer. It's funny; we lived with him for years, and Jaheira seems to know more about him.",,1,IMOENJ
38672,Imoen,"I guess he was a big friend of the Harpers. Even got a visit from Khelben ""Blackstaff"" once. Real powerful mage. Talked to Gorion like an equal.",,1,IMOENJ
38674,Imoen,"I wish we could go back to those days, before all this fuss and bother. Before I learned... Well, we've seen so much. Candlekeep seems so small now.",,1,IMOENJ
38675,Jaheira,"We have done nothing to you. I see that you are an elf... We are prisoners here, as are you. Perhaps if we could-",,1,JAHEIRAJ
38676,Jaheira,"Nonsense, he was secretive with everyone. We just had... mutual acquaintances.",,1,JAHEIRAJ
38686,Imoen,"Seems like we're not important enough to worry about. I'm just not up to this like you. We're alike because of Gorion, but I prefer being in the background.",,1,IMOENJ
38690,Imoen,"Does it? Then I feel better. I figured I didn't deal with this as well as you. We're alike because of Gorion, but I prefer being in the background.",,1,IMOENJ
38692,Jaheira,"So... I see we have a name for our captor at last. Irenicus, is it? Tell me, dryads, why this Irenicus would go to such lengths to keep you three here?",,1,JAHEIRAJ
38696,Minsc,"Irenicus? There is a special place in my bootprint for him, and I shall fill it in the name of Dynaheir! Such evil to keep forest spirits locked away!",,1,MINSCJ
38697,Imoen,"Well, when people are in danger, sure. Winthrop taught me how to get out of trouble, but Gorion always said there are times when it's worth getting into it.",,1,IMOENJ
38699,Jaheira,Surely you won't refuse them the chance to return to their forest? It takes no effort from us and would be a kindness to them. Think it over.,,1,JAHEIRAJ
38703,Imoen,"Yeah, you're right. I don't want to spend a second more in this place than I have to. My head still hurts, and I keep seeing things in corners and such.",,1,IMOENJ
38704,Imoen,"We won't be able to just walk away, you know. The guy that captured us... he knows about you. He said something about potential, something about great power.",,1,IMOENJ
38705,Imoen,"Funny, that. I was sorry to go, but I couldn't let you wander off on your own, now could I? After Gorion d... died, you needed all the help you could get.",,1,IMOENJ
38706,Imoen,"Not that I'm much help right now. My head still aches, and I keep seeing things. Too much death around here, everywhere. It's in everything, even me.",,1,IMOENJ
38707,Imoen,"We still had friends there. They were proud, even if they didn't show it. Winthrop said so. He always thought Gorion was too stuffy. I don't know though.",,1,IMOENJ
38708,Imoen,"Ooh, my head still hurts, and I keep thinking I see... things in the corners. Too much death here for my liking. It's in everything, even us.",,1,IMOENJ
38720,Jaheira,"It is monstrous that one would do such a thing to a servant, to lock him away in an eternity of pain. It offends nature.",,1,JAHEIRAJ
38723,Minsc,"I would hate being forgotten in a bottle. It might depend somewhat on the type of bottle, but overall I expect the effect would be similar. It is not right.",,1,MINSCJ
38726,Jaheira,"Nature does not intend her creations to live past their allotted time. Certainly not this forgotten servant, tormented and then left for dead, but not dead.",,1,JAHEIRAJ
38729,Jaheira,"I wonder how this master came to live such a life that he abandons much of it? The fault of ill-considered magic, no doubt. We shall see when we find him.",,1,JAHEIRAJ
38734,Imoen,What a tortured creature that clone thing was. She was a copy? A copy of another person?,IMOENJ57,1,IMOENJ
38735,Imoen,I wonder why Irenicus made her? I doubt he took pleasure in her company; he's beyond that. He's fascinated with death. He showed me... over and over...,,1,IMOENJ
38742,Jaheira,"you will do as they decides is best. While kind enough to give the beggar a coin, there is no need for them to give away everything they owns.",,1,JAHEIRAJ
38761,Jaheira,"For shame, that you could speak to a child so. Have you no compassion for the helpless?",,1,JAHEIRAJ
38764,Minsc,"We must help this child! I will find who took his mother and teach them a thing or three about decency, respect, and keeping their hands off of people's parents!",,1,MINSCJ
38773,Jaheira,"Take care. I have heard of these Cowled Wizards. Spellcasters of the highest order, the only magic-users allowed here in Amn, I believe.",,1,JAHEIRAJ
38774,Minsc,Owl wizards?,,1,MINSCJ
38779,Minsc,"It is no risk! Not so long as we have swords and braveness to the brim of the tall glass of goodness! Right, Boo?",,1,MINSCJ
38787,Imoen,"Oh... this reminds me so much of Candlekeep. Dusty old tomes all over, bookcases nearly spilling. It's... like we never left...",IMOENJ58,1,IMOENJ
38788,Imoen,"But we did, didn't we? I just want to go home again. It doesn't matter where it is, just so long as I can call it home.",,1,IMOENJ
38862,Jaheira,"Greetings to you, good sir. I trust all is well?",,1,JAHEIRAJ
38864,Jaheira,"I am not here in an official capacity, suspicious one. There is no need to worry.",,1,JAHEIRAJ
38877,Jaheira,"The gnome is dead. How he was able to perform these great feats of illusion will have to remain a mystery, it seems.",,1,JAHEIRAJ
38911,Minsc,I will protect my witch! EVIL SHALL SUFFER AT THE HANDS OF MINSC AND HIS WITCH! WOE TO THOSE WHO WOULD BRING DANGER TO AERIE!,,1,MINSCJ
38920,Jaheira,"That was unbecoming of you, to be so forceful with one of such a lesser station. But I suppose you shall do as you wish regardless.",,1,JAHEIRAJ
38936,Minsc,We must aid him! Evil stands before me and demands a quick kick in the posterior!,,1,MINSCJ
38941,Jaheira,"It sounds like there is a trade of flesh going on, but questioning this man will get us nowhere. Perhaps a more thorough inquiry is called for.",,1,JAHEIRAJ
38943,Minsc,"I will not stand and watch men carting slaves! THEY SHALL FEEL MY BLADE AND BOOT AND BACKHAND AS WELL! GO FOR THE EYES, BOO, GO FOR THE EYES!",,1,MINSCJ
38944,Jaheira,"I doubt this man is a prisoner. More likely a slave, prohibitions notwithstanding. A revolting practice wherever it is carried out.",,1,JAHEIRAJ
38960,Minsc,"Hmmm... the sphere is awfully big for only 500 gold pieces. It might be a good bargain. What say you, Boo?",,1,MINSCJ
39178,Jaheira,"There is nothing wrong with a noble task duly undertaken. And perhaps it will be enjoyable to see you in a greener setting, dwarf.",,1,JAHEIRAJ
39181,Jaheira,I hope you intend to go to this village soon. A visit to greener lands would be welcome after our trek through this crowded city.,,1,JAHEIRAJ
39182,Minsc,"We shall go and save the village for the boy! I will crush the evil! All of the evil! Even the small, rodent-sized evil... although that is more Boo's job.",,1,MINSCJ
39270,Minsc,They throw this man into a pit with a wild beast? This is a crime against man AND nature! They will surely feel my wrath for this travesty!,,1,MINSCJ
39282,Jaheira,"You may wish to reconsider your refusal. This may be a way to overcome the slavers here for good. It is the honorable path, if you are interested.",,1,JAHEIRAJ
39288,Minsc,"We are going to free this warrior and his people? This is a task of great honor! We shall be great heroes for this, heroes doing heroic things for all to see!",,1,MINSCJ
39338,Minsc,Minsc and Boo! You FORGOT Boo!,TTMINS91,1,TBMINSC
39338,Minsc,Minsc and Boo! You FORGOT Boo!,TTMINS91,1,TTMINSC
39340,Minsc,Boo has many pointers on how to adventure. He is a very wise hamster.,,1,TBMINSC
39340,Minsc,Boo has many pointers on how to adventure. He is a very wise hamster.,,1,TTMINSC
39353,Minsc,"This man is a great evil if he does such things! The shining blades of goodness must be raised against him! Justice demands a painful, pointy thrashing!",,1,MINSCJ
39362,Jaheira,"Do not overly concern yourself with the pursuit of precious metals alone, Korgan. There are other matters that we must consider here.",,1,JAHEIRAJ
39364,Jaheira,"Ah, a chance to strike at the heart of slavery here in Athkatla. Think of it; you could make a difference, if you wish. At least for a while.",,1,JAHEIRAJ
39365,Minsc,"More children kept as slaves! Boo is outraged by the evil that leaps about this city like a hot-footed weasel! We must save the children, we must!",,1,MINSCJ
39372,Jaheira,"A thoroughly despicable man... and an equally despicable place. This is the sort of thing that comes naturally with civilization, it seems.",,1,JAHEIRAJ
39398,Jaheira,"No, he is not. He has no interest in anything you might have to sell, woman.",,1,JAHEIRAJ
39402,Jaheira,"Druids would not attack a town without cause. It would be a very extreme reaction, and is definitely something we should investigate.",,1,JAHEIRAJ
39403,Minsc,"It cannot be! I would sooner tear out my eyes than strike down innocent animals! Well, perhaps only one eye... but do not think me any less incensed!",,1,MINSCJ
39410,Minsc,"You will not! I will fight to save each and every creature, dwarf! The forest feeds and nurtures, and I will not hesitate to put a birch up your backside!",,1,MINSCJ
39411,Minsc,"Why? I have never heard such head-biting villainy, except perhaps in the larger cities, but what passes for entertainment these days is not for me to decide.",,1,MINSCJ
39412,Minsc,"Your strange jest is wearing thin, dwarf. I suggest you sate yourself with chicken in the proper place and time, and leave the woodland creatures as they were.",,1,MINSCJ
39413,Jaheira,"You will not, Korgan. There is a disturbance in nature that we are to restore... I will not have you swinging about, heedless of the consequences.",,1,JAHEIRAJ
39414,Jaheira,"You may wish to reconsider, Korgan. Doves can carry several diseases, and I wouldn't wish you vomiting and cramps simply for being an ignorant lout.",,1,JAHEIRAJ
39415,Jaheira,"You're welcome to try, but you are not the only one trained in martial skill. Remember that in the forest, you are in my domain and at an extreme disadvantage.",,1,JAHEIRAJ
39419,Minsc,"You insult you, and you insult Minsc! There will be liberal butt-kicking now!",,1,MINSCJ
39422,Jaheira,"I thought such childish antics to be above you. But if it makes you feel better, I suppose I cannot stop you.",,1,JAHEIRAJ
39424,Jaheira,I cannot believe you would partake in such cruelty. I refuse to watch this.,,1,JAHEIRAJ
39425,Minsc,You pay for dogs to fight in this filthy place? You cannot imagine my anger! I shall find properly heroic companions elsewhere if you continue such outrages!,,1,MINSCJ
39499,Minsc,I have suffered a grievous injury and given Boo rather a large fright. Branwen should heal my wounds lest you be left with an orphaned hamster.,TTMINS92,1,TBMINSCJ
39499,Minsc,I have suffered a grievous injury and given Boo rather a large fright. Branwen should heal my wounds lest you be left with an orphaned hamster.,TTMINS92,1,TTMINSCJ
39500,Minsc,"A fine sword. A fine SHINY sword! Use it well, for it is surely enchanted. Boo's got an eye for such things.",TTMINS93,1,TBMINSCJ
39500,Minsc,"A fine sword. A fine SHINY sword! Use it well, for it is surely enchanted. Boo's got an eye for such things.",TTMINS93,1,TTMINSCJ
39590,Jaheira,"So... I see we have a name for our captor at last. Irenicus, is it? Tell me, dryads, why this Irenicus would go to such lengths to keep you three here?",,1,JAHEIRAJ
39591,Minsc,"Irenicus? There is a special place in my bootprint for him, and I shall fill it in the name of Dynaheir! Such evil to keep forest spirits locked away here!",,1,MINSCJ
39760,Minsc,"Your words baffle, though I am certain some insult has taken place. Keep your distance from this one, Boo. He is definitely unstable.",,1,BMINSC
39761,Imoen,Those dwarves that attacked us-I read about them when you were skipping out of lessons back in Candlekeep.,IMOENJ59,1,IMOENJ
40230,Minsc,"What? No, Boo is no glove! Boo is a hamster, and far more than a handful if he wishes, tiny woman!",,1,MINSCJ
40725,Jaheira,"Get your hands off me! So help me, I'll...",,1,JAHEIRAJ
42212,Jaheira,"Where are the mirrors, the switches to pull to show where he is hidden...? *sob* Khalid...!",JAHEIRC5,1,JAHEIRAJ
42213,Jaheira,Damn... damn you...,JAHEIRC6,1,JAHEIRAJ
42214,Jaheira,I... no.,,1,JAHEIRAJ
42218,Jaheira,Damn you! I will have the heart of who has done this! I will tear their blackened heart from their... I will...,,1,JAHEIRAJ
42219,Jaheira,Shut up! No more words! Words are nothing!,,1,JAHEIRAJ
42221,Jaheira,Stranger! Nobody! I will not hear your words! Leave me!,,1,JAHEIRAJ
42222,Minsc,"A brave man has fallen here, but that is no cause to hurl insults at the living. Here, Boo shall comfort you.",,1,MINSCJ
42223,Jaheira,"No words! No more words! Save your speeches, save your proverbs! The only voice I wish to hear is... is dead! No more! No...",,1,JAHEIRAJ
42224,Jaheira,Imbecile! Affront to nature! What do you and your rodent know? What can you know?,,1,JAHEIRAJ
42225,Jaheira,No...,,1,JAHEIRAJ
42226,Jaheira,"Khalid of my heart, let my love... my love guide the way...",,1,JAHEIRAJ
42227,Jaheira,"Khalid? Silvanus, let him hear my vow... If I must, I shall empty this city of all within to find his killer... So do I swear.",,1,JAHEIRAJ
42231,Jaheira,"It is my wont to do this, and I shall see that it is done properly. If you would assist, more the better. If not, be prepared to stand aside.",,1,JAHEIRAJ
44075,Minsc,Pirate Lord? Such a name does not conjure images of righteous behavior. Stand still a moment and let Boo have a look at you.,,1,MINSCJ
44077,Minsc,Boo will soon have you figured out. You certainly seem friendlier than I would think a Pirate Lord would be. And where is your peg?,,1,MINSCJ
44079,Minsc,"Your peg. A proper pirate has a peg, whether a leg, arm or... uh... some other expendable extremity. And a parrot.",,1,MINSCJ
44081,Minsc,"Certainly! As I have my Boo, so too must you have your parrot. Boo likes parrots. They could wrassel.",,1,MINSCJ
44176,Minsc,"Little Imoen, it is Minsc. See, here's Boo... Boo, stop that. It's Imoen. Sure she looks a bit... stressed, but it's still her.",,1,MINSCJ
44177,Minsc,I don't know what's wrong. Boo is all jittery. Something is different about Imoen.,,1,MINSCJ
44178,Jaheira,"She seems distant. Those are not Imoen's eyes. Not the one we knew, anyway.",,1,JAHEIRAJ
47077,Jaheira,"An excellent warning, if vague. I shall think on your words, though I doubt I shall alter my course. What will come will come.",,1,JAHEIRAJ
47088,Minsc,"Oooh! This is most goodness of news, is it not, Boo?",,1,MINSCJ
47174,Minsc,"Boo needs to know, did you want us to remain with the group?",MINSC90,1,MINSCP
47215,Imoen,"Something strange up here. Be careful, this place has all manner of dangerous devices in it. I don't know what they do, but I know we would be safer if we shut them off.",,1,IMOENJ
47217,Imoen,"We should look in that room to the west first, west and just a bit north. I think I saw some weapons in there. It's a room off the corner of this one.",,1,IMOEN10
47220,Imoen,"Do you smell that? Smells like lightning, but indoors? That can't be right. I think I remember. Look to the right... the machine making the storm...",,1,IMOENJ
48284,Jaheira,Shall we travel as before?,,1,JAHEIRAP
48295,Jaheira,Then I will go to the Harper Hold in Athkatla. Much must be done to make people respect the reputation of the Harpers again. I will be there if you seek me.,,1,JAHEIRAP
48296,Jaheira,"Then I take my leave. I do not like the way you have been leaning lately, and no doubt we would have eventually fought. I bid you farewell.",,1,JAHEIRAP
48466,Jaheira,"Have you no sense of charity, dwarf? What is the sense of freeing such children only to subject them to starvation and destitution, then?",,1,JAHEIRAJ
48475,Jaheira,"Really, couldn't you have spared a little gold for the child? You may have rescued them only to subject them to starvation and worse.",,1,JAHEIRAJ
48480,Jaheira,"And one wonders how long you have been able to hide your arrogance and disregard behind a semblance of honor, Anomen. Helm would disapprove, I think.",,1,JAHEIRAJ
48481,Jaheira,"I do not fear you, knight! Any moment you wish to meet on the field of battle, I will be there!",,1,JAHEIRAJ
48485,Jaheira,"It comes as no surprise to me that an immoral dwarf such as you has a heart of stone, Korgan. I simply expect better from you.",,1,JAHEIRAJ
48491,Jaheira,"That you did, but there is a responsibility that comes with such actions as well. You might decide to ponder that at some point in the future.",,1,JAHEIRAJ
48504,Minsc,"What? They have no shame in trading lives of others? Evil, meet my trusty sword! Sword: MEET EVIL!",,1,MINSCJ
48512,Jaheira,"How sad, to have been kept prisoner in such a state. And by what? The presence in the sword? It does not make sense.",,1,JAHEIRAJ
48515,Jaheira,"A puzzle, obviously. We must find the four things spoken of to unlock whatever mystery is hidden here. Who would hide something in such a fashion, I wonder?",,1,JAHEIRAJ
48525,Minsc,Ooh! To take swords against monsters of great evil! Already I feel Boo wriggling in excited anticipation!,,1,MINSCJ
48526,Minsc,"Of course it is Boo. Boo is always happy when opportunities for heroism come! We shall crush these ogres, and rangers and hamsters everywhere shall rejoice!",,1,MINSCJ
48530,Jaheira,I think it would be an excellent idea to get outside of the city and administer justice on such evil creatures. Tyranny is best matched with equal force.,,1,JAHEIRAJ
48534,Jaheira,"I've fought many an ogre in the past, dwarf, and many other powerful evil creatures aside from such. You should be wary that I do not add you to the list.",,1,JAHEIRAJ
48551,Jaheira,"Ah, Gorion once said that he and some Harpers dealt a humiliating blow to a dragon in the Stormhorn Mountains. I was not aware this was the same one.",,1,JAHEIRAJ
48559,Minsc,I... would strike for goodness... but this dragon is so... so... It would not be cowardice to come back another day with bigger swords!,,1,MINSCJ
48573,Jaheira,"I am sure you have your reasons, but be not quick to turn down an offer of sanctuary. I am not eager to battle paladins without need.",,1,JAHEIRAJ
48585,Minsc,we must find this fiend who steals children and disguises knights as monsters and apply a butt-kicking for goodness! All must be avenged!,,1,MINSCJ
48592,Jaheira,"Indeed. They seek your agreement before telling you what they wish you to do. The Cowled Wizards are not to be trusted, as you well know.",,1,JAHEIRAJ
48599,Jaheira,"While surely all murderers must be brought to task, I wonder what manner of justice the Cowled Wizards would apply. It is something to consider.",,1,JAHEIRAJ
48615,Minsc,This changes everything! A fellow ranger plunged into peril by evil wizards! Even Boo cringes at what we have been sent to do! this cannot be!,,1,MINSCJ
48618,Minsc,A fellow brother of the woods! Is this the man the wizards have sent us to kill? tell me it is not so!,,1,MINSCJ
48623,Minsc,"You... you would not lead Boo and me astray! We do good things; we are heroes! This man lies, I say, and I shall fight with you!",,1,MINSCJ
